-11.51 11.51 10.0 1229.2 -5.0 2107.9
        1000
1926.5 -11.40 1110.4
1919.7  -8.46 1117.3
1915.8   2.33 1119.1
1917.2  10.71 1111.8
1919.5  10.60 1103.0
1919.3   7.83 1098.4
1917.2   7.88 1097.2
1913.0  10.68 1099.5
1906.5  10.60 1105.9
1901.0   2.04 1110.6
1900.7  -8.60 1106.2
1903.3 -11.40 1097.0
1904.0  -8.83 1090.8
1902.5  -7.66 1088.5
1899.1  -9.80 1089.5
1893.3 -11.42 1094.7
1886.9  -5.63 1101.0
1884.8   5.68 1099.7
1886.9  11.42 1091.1
1888.5   9.86 1083.5
1887.6   7.85 1080.1
1884.8   9.09 1080.1
1879.7  11.46 1084.0
1873.0   8.21 1090.7
1869.4  -2.52 1092.2
1870.7 -10.70 1085.0
1872.8 -10.72 1076.4
1872.6  -8.31 1072.0
1870.3  -8.63 1071.0
1865.9 -11.12 1073.9
1859.3  -9.86 1080.3
1854.4  -0.45 1083.9
1854.7   9.40 1078.5
1857.1  11.28 1069.5
1857.5   8.91 1064.0
1855.6   8.42 1062.3
1851.7  10.68 1064.2
1845.5  10.81 1070.1
1839.8   2.99 1075.1
1839.0  -7.78 1071.6
1841.4 -11.50 1062.6
1842.3  -9.52 1056.2
1840.8  -8.41 1053.7
1837.4 -10.27 1054.8
1831.6 -11.29 1060.1
1825.4  -5.02 1065.9
1823.6   6.06 1064.1
1825.7  11.43 1055.6
1827.0  10.07 1048.4
1826.0   8.54 1045.3
1822.9   9.95 1045.8
1817.4  11.47 1050.3
1811.0   6.55 1056.5
1808.4  -4.42 1056.3
1810.1 -11.14 1048.4
1811.8 -10.52 1040.6
1811.1  -8.74 1037.0
1808.3  -9.73 1036.9
1803.2 -11.51 1040.9
1796.7  -7.66 1047.2
1793.3   2.98 1048.2
1794.7  10.73 1041.0
1796.5  10.86 1032.8
1796.1   8.98 1028.7
1793.6   9.61 1028.2
1788.7  11.48 1031.7
1782.3   8.44 1038.0
1778.4  -1.80 1039.9
1779.4 -10.28 1033.3
1781.4 -11.10 1025.0
1781.2  -9.21 1020.4
1778.8  -9.56 1019.6
1774.2 -11.43 1022.8
1767.8  -8.96 1029.0
1763.5   0.89 1031.4
1764.2   9.87 1025.4
1766.2  11.26 1017.0
1766.2   9.42 1012.1
1764.0   9.58 1011.1
1759.5  11.39 1014.0
1753.2   9.27 1020.1
1748.7  -0.27 1022.9
1749.1  -9.54 1017.3
1751.2 -11.35 1008.9
1751.3  -9.60 1003.8
1749.2  -9.63 1002.6
1744.8 -11.38 1005.3
1738.5  -9.42 1011.4
1733.9  -0.08 1014.4
1734.2   9.32 1009.0
1736.2  11.40 1000.6
1736.4   9.74  995.4
1734.3   9.72  994.2
1730.0  11.39  996.8
1723.7   9.43 1002.8
1719.1   0.17 1005.8
1719.3  -9.24 1000.6
1721.4 -11.42  992.2
1721.5  -9.84  987.0
1719.4  -9.83  985.8
1715.1 -11.41  988.5
1708.8  -9.32  994.4
1704.3  -0.01  997.3
1704.6   9.29  992.0
1706.6  11.43  983.7
1706.7   9.91  978.6
1704.5   9.96  977.4
1700.1  11.46  980.3
1693.9   9.07  986.1
1689.5  -0.38  988.7
1689.9  -9.46  983.2
1691.8 -11.41  975.0
1691.8  -9.96  970.1
1689.6 -10.12  969.1
1685.0 -11.49  972.2
1678.8  -8.67  978.0
1674.8   1.00  980.2
1675.3   9.73  974.3
1677.1  11.38  966.3
1677.0   9.99  961.6
1674.6  10.30  960.9
1669.9  11.51  964.2
1663.7   8.11  970.0
1660.0  -1.82  971.5
1660.8 -10.07  965.3
1662.5 -11.32  957.4
1662.2 -10.02  953.1
1659.6 -10.50  952.7
1654.7 -11.48  956.4
1648.6  -7.35  962.0
1645.3   2.83  962.8
1646.4  10.44  956.1
1647.9  11.23  948.5
1647.4  10.05  944.6
1644.5  10.73  944.7
1639.4  11.36  948.7
1633.4   6.37  954.1
1630.7  -3.99  954.0
1632.0 -10.80  946.8
1633.4 -11.12  939.6
1632.5 -10.11  936.2
1629.4 -10.96  936.7
1624.0 -11.11  941.1
1618.3  -5.13  946.2
1616.2   5.25  944.9
1617.7  11.12  937.4
1618.8  10.98  930.6
1617.6  10.20  927.8
1614.2  11.19  928.9
1608.6  10.67  933.7
1603.2   3.64  938.2
1601.8  -6.56  935.7
1603.5 -11.36  927.9
1604.2 -10.83  921.7
1602.7 -10.34  919.5
1598.9 -11.39  921.2
1593.1  -9.97  926.4
1588.2  -1.89  930.0
1587.5   7.85  926.3
1589.2  11.49  918.4
1589.6  10.69  912.8
1587.7  10.54  911.3
1583.5  11.50  913.7
1577.5   8.96  919.1
1573.3  -0.07  921.6
1573.3  -9.03  916.6
1575.0 -11.50  908.9
1574.9 -10.59  904.1
1572.6 -10.79  903.3
1567.9 -11.46  906.5
1562.0  -7.57  911.8
1558.6   2.18  912.9
1559.3  10.02  906.8
1560.7  11.41  899.4
1560.2  10.54  895.4
1557.4  11.06  895.5
1552.3  11.17  899.4
1546.6   5.77  904.4
1544.1  -4.33  903.8
1545.3 -10.78  896.8
1546.4 -11.25  890.0
1545.4 -10.58  887.0
1542.0 -11.33  887.9
1536.5 -10.52  892.5
1531.3  -3.56  896.7
1529.9   6.39  894.3
1531.4  11.27  886.8
1532.0  11.06  880.8
1530.4  10.72  878.7
1526.5  11.49  880.6
1520.8   9.41  885.7
1516.2   1.03  888.6
1515.8  -8.22  884.5
1517.4 -11.49  876.9
1517.5 -10.89  871.8
1515.3 -10.95  870.7
1510.8 -11.45  873.6
1505.0  -7.75  878.8
1501.5   1.69  880.0
1501.9   9.69  874.3
1503.3  11.48  867.1
1502.8  10.80  863.1
1500.0  11.22  863.1
1495.0  11.04  866.9
1489.4   5.50  871.6
1487.0  -4.41  870.8
1488.2 -10.72  864.0
1489.1 -11.34  857.5
1488.0 -10.84  854.6
1484.5 -11.45  855.7
1479.0 -10.10  860.3
1474.1  -2.74  864.0
1473.0   6.88  861.1
1474.4  11.30  853.7
1474.8  11.14  848.1
1472.9  11.00  846.5
1468.8  11.49  848.8
1463.1   8.49  853.7
1459.1  -0.37  855.7
1459.1  -8.91  850.8
1460.5 -11.51  843.6
1460.2 -11.01  839.2
1457.7 -11.24  838.7
1452.9 -11.14  842.2
1447.3  -6.14  846.9
1444.6   3.54  846.7
1445.5  10.35  840.4
1446.5  11.44  833.7
1445.5  10.99  830.6
1442.1  11.47  831.5
1436.8  10.17  835.8
1431.9   3.12  839.5
1430.5  -6.44  836.9
1431.8 -11.18  829.8
1432.2 -11.27  824.2
1430.4 -11.12  822.4
1426.3 -11.47  824.6
1420.8  -8.40  829.4
1416.9   0.33  831.3
1416.8   8.77  826.6
1418.1  11.49  819.5
1417.7  11.13  815.2
1415.1  11.35  814.8
1410.3  10.99  818.2
1404.9   5.74  822.7
1402.4  -3.82  822.2
1403.2 -10.37  815.9
1404.1 -11.47  809.5
1402.9 -11.13  806.6
1399.5 -11.51  807.7
1394.2  -9.75  812.0
1389.5  -2.34  815.2
1388.4   6.91  812.2
1389.6  11.23  805.2
1389.8  11.31  800.0
1387.8  11.28  798.6
1383.6  11.34  801.1
1378.1   7.54  805.7
1374.6  -1.44  806.8
1374.8  -9.27  801.6
1375.9 -11.50  794.8
1375.3 -11.22  791.0
1372.4 -11.47  791.2
1367.4 -10.50  794.9
1362.3  -4.36  798.8
1360.4   5.09  797.3
1361.3  10.73  790.8
1361.9  11.45  784.9
1360.4  11.27  782.7
1356.6  11.46  784.4
1351.2   8.69  788.8
1347.1   0.48  791.0
1346.6  -8.09  786.9
1347.8 -11.39  780.1
1347.5 -11.32  775.6
1345.1 -11.43  775.1
1340.4 -10.90  778.2
1335.2  -5.76  782.4
1332.6   3.52  782.0
1333.2  10.12  776.1
1334.0  11.51  769.8
1332.8  11.31  767.0
1329.3  11.50  768.1
1324.1   9.38  772.2
1319.7   1.90  775.0
1318.7  -7.02  771.9
1319.8 -11.17  765.2
1319.8 -11.41  760.2
1317.6 -11.43  759.1
1313.3 -11.09  761.8
1308.0  -6.65  766.0
1304.9   2.33  766.4
1305.2   9.54  761.0
1306.1  11.50  754.7
1305.2  11.36  751.4
1302.0  11.51  752.0
1296.9   9.75  755.9
1292.3   2.82  759.0
1290.9  -6.20  756.5
1291.9 -10.94  750.0
1292.0 -11.47  744.8
1290.1 -11.44  743.4
1285.9 -11.16  745.7
1280.7  -7.14  749.8
1277.4   1.56  750.7
1277.4   9.08  745.7
1278.3  11.46  739.3
1277.5  11.41  735.8
1274.5  11.51  736.2
1269.6   9.90  739.8
1264.9   3.30  743.0
1263.3  -5.69  740.9
1264.1 -10.75  734.6
1264.3 -11.50  729.3
1262.5 -11.46  727.7
1258.4 -11.16  729.8
1253.3  -7.30  733.9
1249.9   1.21  734.8
1249.8   8.82  730.1
1250.6  11.41  723.8
1249.9  11.45  720.2
1246.9  11.50  720.5
1242.1   9.87  724.0
1237.4   3.39  727.1
1235.8  -5.51  725.1
1236.5 -10.65  719.0
1236.7 -11.51  713.7
1234.8 -11.49  712.1
1230.8 -11.10  714.1
1225.8  -7.18  718.1
1222.4   1.26  719.0
1222.3   8.77  714.3
1223.0  11.38  708.1
1222.2  11.47  704.6
1219.2  11.48  704.9
1214.5   9.68  708.4
1209.9   3.10  711.3
1208.3  -5.66  709.2
1209.0 -10.64  703.1
1209.1 -11.51  698.1
1207.2 -11.50  696.5
1203.1 -10.96  698.7
1198.1  -6.77  702.5
1195.0   1.68  703.1
1194.9   8.92  698.3
1195.6  11.38  692.3
1194.6  11.49  689.0
1191.5  11.43  689.5
1186.7   9.30  693.0
1182.4   2.47  695.6
1181.0  -6.09  693.1
1181.7 -10.73  687.0
1181.6 -11.51  682.3
1179.5 -11.51  681.1
1175.3 -10.72  683.4
1170.4  -6.07  687.0
1167.6   2.44  687.1
1167.6   9.23  682.1
1168.1  11.40  676.3
1167.0  11.51  673.4
1163.7  11.32  674.3
1158.8   8.71  677.7
1154.8   1.49  679.9
1153.7  -6.76  676.9
1154.4 -10.87  670.8
1154.1 -11.51  666.5
1151.7 -11.49  665.7
1147.4 -10.32  668.3
1142.6  -5.06  671.6
1140.2   3.48  671.0
1140.5   9.66  665.7
1140.8  11.42  660.2
1139.3  11.51  657.9
1135.8  11.12  659.2
1130.9   7.84  662.7
1127.3   0.18  664.1
1126.6  -7.59  660.4
1127.2 -11.04  654.5
1126.5 -11.51  650.7
1123.8 -11.42  650.5
1119.3  -9.70  653.4
1114.9  -3.69  656.3
1113.0   4.75  654.7
1113.4  10.12  649.1
1113.4  11.45  644.2
1111.6  11.49  642.5
1107.7  10.76  644.3
1102.9   6.62  647.7
1099.8  -1.42  648.2
1099.5  -8.49  643.8
1100.0 -11.20  638.1
1099.0 -11.50  635.0
1095.9 -11.25  635.5
1091.2  -8.77  638.6
1087.2  -1.96  640.8
1085.9   6.14  638.2
1086.3  10.56  632.5
1086.0  11.47  628.2
1083.7  11.43  627.2
1079.6  10.15  629.6
1075.0   5.00  632.6
1072.5  -3.23  632.0
1072.6  -9.36  627.0
1072.8 -11.32  621.8
1071.3 -11.48  619.5
1067.8 -10.91  620.7
1063.1  -7.44  623.9
1059.6   0.08  625.1
1058.9   7.53  621.4
1059.3  10.91  615.8
1058.5  11.47  612.3
1055.7  11.27  612.2
1051.3   9.17  615.0
1047.1   2.96  617.4
1045.4  -5.13  615.5
1045.7 -10.11  610.1
1045.5 -11.39  605.6
1043.5 -11.41  604.2
1039.5 -10.28  606.2
1035.0  -5.61  609.1
1032.3   2.35  609.0
1032.1   8.80  604.4
1032.3  11.16  599.2
1030.9  11.44  596.7
1027.6  10.91  597.5
1023.0   7.70  600.5
1019.5   0.54  601.9
1018.5  -6.96  598.6
1018.8 -10.67  593.2
1018.1 -11.41  589.6
1015.5 -11.22  589.3
1011.2  -9.21  591.8
1007.0  -3.27  594.1
1005.2   4.67  592.5
1005.3   9.82  587.3
1005.1  11.30  582.8
1003.1  11.35  581.4
 999.3  10.19  583.1
 994.8   5.64  585.9
 992.1  -2.11  585.8
 991.8  -8.54  581.5
 991.9 -11.04  576.4
 990.5 -11.38  573.9
 987.3 -10.78  574.6
 982.8  -7.54  577.5
 979.3  -0.51  578.7
 978.3   6.82  575.5
 978.5  10.54  570.3
 977.7  11.34  566.7
 975.1  11.10  566.5
 970.9   8.94  568.9
 966.8   2.99  571.0
 965.0  -4.76  569.2
 965.1  -9.74  564.3
 964.7 -11.22  559.9
 962.7 -11.25  558.6
 958.9  -9.91  560.4
 954.5  -5.17  563.0
 951.9   2.46  562.6
 951.6   8.60  558.3
 951.6  10.97  553.4
 950.1  11.29  551.1
 946.8  10.52  552.0
 942.4   6.97  554.7
 939.1  -0.11  555.5
 938.2  -7.10  552.2
 938.3 -10.54  547.1
 937.4 -11.27  543.9
 934.6 -10.88  543.9
 930.4  -8.36  546.3
 926.5  -2.16  548.0
 925.0   5.31  545.8
 925.0   9.86  540.9
 924.5  11.16  537.0
 922.2  11.08  536.0
 918.3   9.37  537.9
 914.2   4.21  540.2
 911.9  -3.32  539.2
 911.6  -8.91  534.7
 911.4 -10.96  530.3
 909.7 -11.16  528.4
 906.2 -10.07  529.6
 901.9  -5.96  532.1
 899.0   1.24  532.2
 898.3   7.69  528.5
 898.3  10.61  523.8
 897.0  11.17  521.1
 893.9  10.52  521.5
 889.7   7.38  523.9
 886.3   0.81  525.0
 885.1  -6.22  522.2
 885.0 -10.10  517.4
 884.2 -11.10  514.0
 881.6 -10.79  513.6
 877.6  -8.49  515.6
 873.8  -2.73  517.4
 872.0   4.57  515.6
 871.8   9.38  511.0
 871.3  10.96  507.1
 869.1  10.95  505.9
 865.4   9.31  507.5
 861.4   4.45  509.6
 859.0  -2.80  508.8
 858.5  -8.45  504.7
 858.2 -10.72  500.3
 856.5 -11.01  498.4
 853.2  -9.90  499.4
 849.1  -5.92  501.6
 846.1   0.99  501.8
 845.3   7.32  498.3
 845.1  10.36  493.7
 843.8  11.00  491.1
 840.8  10.29  491.4
 836.8   7.14  493.5
 833.4   0.76  494.5
 832.2  -6.03  491.8
 832.0  -9.86  487.2
 831.0 -10.92  484.0
 828.4 -10.55  483.6
 824.5  -8.11  485.5
 820.9  -2.40  486.9
 819.1   4.61  485.1
 818.8   9.22  480.7
 818.2  10.78  477.0
 815.9  10.70  476.0
 812.3   8.86  477.4
 808.4   3.88  479.2
 806.2  -3.11  478.2
 805.7  -8.43  474.2
 805.2 -10.56  470.2
 803.3 -10.77  468.5
 799.9  -9.42  469.5
 796.0  -5.18  471.4
 793.3   1.60  471.2
 792.5   7.49  467.7
 792.2  10.25  463.4
 790.7  10.78  461.1
 787.6   9.83  461.6
 783.6   6.29  463.6
 780.6  -0.12  464.0
 779.5  -6.44  461.0
 779.1  -9.85  456.7
 777.9 -10.73  453.9
 775.1 -10.11  453.9
 771.3  -7.20  455.7
 767.9  -1.28  456.6
 766.4   5.30  454.3
 766.1   9.34  450.1
 765.1  10.62  446.9
 762.6  10.30  446.2
 758.9   7.95  447.8
 755.4   2.58  449.1
 753.5  -4.11  447.4
 753.0  -8.74  443.4
 752.2 -10.46  439.9
 750.1 -10.41  438.7
 746.5  -8.54  439.9
 742.9  -3.75  441.5
 740.6   2.89  440.5
 739.9   8.04  436.7
 739.3  10.23  432.9
 737.4  10.46  431.3
 734.1   8.99  432.1
 730.4   4.78  433.8
 727.8  -1.68  433.3
 726.9  -7.26  430.0
 726.4  -9.95  426.1
 724.8 -10.46  424.0
 721.7  -9.34  424.4
 717.9  -5.67  426.1
 715.1   0.51  426.1
 713.9   6.42  423.2
 713.4   9.60  419.2
 712.0  10.41  416.8
 709.2   9.60  416.8
 705.5   6.43  418.3
 702.4   0.59  418.8
 701.0  -5.53  416.4
 700.4  -9.18  412.4
 699.2 -10.31  409.6
 696.6  -9.78  409.2
 693.0  -7.07  410.6
 689.8  -1.62  411.4
 688.1   4.61  409.4
 687.5   8.71  405.6
 686.4  10.18  402.5
 684.1   9.89  401.7
 680.6   7.59  402.9
 677.2   2.56  403.9
 675.2  -3.69  402.4
 674.5  -8.19  398.8
 673.6 -10.00  395.5
 671.4  -9.96  394.3
 668.1  -8.02  395.2
 664.6  -3.41  396.4
 662.4   2.78  395.3
 661.5   7.63  391.9
 660.7   9.79  388.5
 658.8   9.98  387.0
 655.6   8.36  387.6
 652.0   4.16  388.8
 649.6  -1.90  388.2
 648.6  -7.03  385.0
 647.8  -9.54  381.5
 646.1  -9.96  379.7
 643.0  -8.62  380.0
 639.5  -4.82  381.3
 636.9   1.06  380.9
 635.7   6.40  378.1
 635.0   9.26  374.5
 633.3   9.91  372.4
 630.5   8.83  372.5
 626.9   5.38  373.7
 624.2  -0.27  373.6
 622.8  -5.77  371.1
 622.1  -8.94  367.5
 620.6  -9.83  365.2
 617.9  -8.97  365.0
 614.4  -5.87  366.2
 611.5  -0.46  366.3
 610.0   5.14  364.1
 609.2   8.60  360.5
 607.8   9.72  358.0
 605.2   9.08  357.6
 601.8   6.28  358.6
 598.8   1.14  359.0
 597.1  -4.51  357.0
 596.3  -8.24  353.6
 595.0  -9.59  350.9
 592.6  -9.14  350.2
 589.3  -6.63  351.1
 586.2  -1.75  351.6
 584.3   3.90  349.9
 583.4   7.86  346.6
 582.2   9.44  343.8
 579.9   9.17  342.9
 576.7   6.91  343.6
 573.6   2.29  344.2
 571.6  -3.31  342.7
 570.6  -7.47  339.5
 569.4  -9.27  336.6
 567.3  -9.17  335.5
 564.1  -7.14  336.1
 560.9  -2.78  336.7
 558.8   2.76  335.5
 557.7   7.08  332.5
 556.6   9.08  329.5
 554.6   9.14  328.2
 551.5   7.31  328.7
 548.3   3.20  329.3
 546.1  -2.24  328.3
 544.9  -6.68  325.4
 543.8  -8.87  322.4
 541.8  -9.09  321.0
 538.9  -7.45  321.2
 535.7  -3.57  321.9
 533.3   1.75  321.1
 532.1   6.30  318.3
 531.0   8.66  315.3
 529.1   9.02  313.7
 526.2   7.55  313.8
 523.0   3.89  314.5
 520.6  -1.31  313.8
 519.3  -5.92  311.2
 518.2  -8.44  308.2
 516.4  -8.94  306.5
 513.6  -7.61  306.5
 510.4  -4.15  307.1
 507.9   0.91  306.5
 506.5   5.56  304.1
 505.4   8.21  301.1
 503.6   8.83  299.3
 500.9   7.65  299.1
 497.8   4.37  299.7
 495.2  -0.55  299.2
 493.7  -5.21  296.9
 492.6  -7.98  294.0
 490.9  -8.72  292.1
 488.2  -7.65  291.8
 485.1  -4.54  292.3
 482.5   0.23  291.9
 481.0   4.88  289.7
 479.8   7.75  286.8
 478.1   8.59  284.9
 475.5   7.64  284.5
 472.5   4.68  284.9
 469.9   0.05  284.6
 468.2  -4.58  282.5
 467.0  -7.51  279.7
 465.4  -8.45  277.7
 462.8  -7.60  277.2
 459.8  -4.78  277.6
 457.2  -0.28  277.2
 455.5   4.29  275.3
 454.2   7.29  272.5
 452.6   8.31  270.5
 450.1   7.54  269.9
 447.1   4.84  270.2
 444.5   0.48  269.9
 442.7  -4.03  268.1
 441.5  -7.07  265.4
 439.8  -8.15  263.3
 437.4  -7.46  262.7
 434.5  -4.87  262.9
 431.8  -0.65  262.6
 430.0   3.80  260.8
 428.7   6.85  258.2
 427.1   7.99  256.1
 424.7   7.36  255.4
 421.8   4.88  255.6
 419.1   0.78  255.2
 417.3  -3.59  253.6
 416.0  -6.64  251.0
 414.3  -7.82  249.0
 412.0  -7.25  248.2
 409.1  -4.85  248.2
 406.5  -0.87  247.9
 404.6   3.40  246.3
 403.2   6.44  243.8
 401.6   7.65  241.8
 399.2   7.12  240.9
 396.4   4.80  240.9
 393.8   0.94  240.6
 391.9  -3.24  239.0
 390.5  -6.24  236.6
 388.8  -7.47  234.6
 386.5  -6.98  233.7
 383.7  -4.73  233.6
 381.1  -0.98  233.3
 379.2   3.10  231.7
 377.7   6.06  229.4
 376.0   7.29  227.4
 373.7   6.82  226.5
 371.0   4.63  226.4
 368.4   0.99  225.9
 366.5  -2.97  224.4
 365.0  -5.88  222.1
 363.3  -7.10  220.2
 361.0  -6.64  219.3
 358.3  -4.51  219.1
 355.7  -0.98  218.6
 353.8   2.87  217.1
 352.2   5.70  214.9
 350.5   6.90  213.0
 348.2   6.46  212.1
 345.6   4.37  211.8
 343.0   0.94  211.3
 341.1  -2.78  209.8
 339.5  -5.53  207.7
 337.8  -6.70  205.8
 335.5  -6.25  204.9
 332.9  -4.21  204.5
 330.4  -0.88  204.0
 328.4   2.71  202.5
 326.8   5.36  200.4
 325.0   6.49  198.6
 322.7   6.03  197.7
 320.1   4.03  197.3
 317.7   0.81  196.7
 315.7  -2.65  195.2
 314.1  -5.20  193.2
 312.2  -6.27  191.4
 310.0  -5.80  190.5
 307.4  -3.83  190.0
 305.0  -0.72  189.3
 303.0   2.60  187.9
 301.3   5.03  185.9
 299.5   6.04  184.2
 297.2   5.55  183.3
 294.7   3.61  182.8
 292.3   0.61  182.0
 290.3  -2.55  180.6
 288.6  -4.85  178.7
 286.7  -5.79  177.0
 284.5  -5.28  176.1
 282.0  -3.38  175.5
 279.6  -0.50  174.7
 277.6   2.50  173.3
 275.9   4.67  171.4
 274.0   5.53  169.8
 271.7   4.99  168.9
 269.3   3.13  168.2
 266.9   0.37  167.4
 264.9  -2.46  166.0
 263.2  -4.48  164.2
 261.2  -5.25  162.6
 259.0  -4.68  161.7
 256.5  -2.87  161.0
 254.2  -0.24  160.1
 252.3   2.40  158.6
 250.4   4.27  156.9
 248.5   4.94  155.5
 246.2   4.34  154.5
 243.8   2.59  153.7
 241.6   0.11  152.8
 239.6  -2.34  151.3
 237.7  -4.04  149.7
 235.7  -4.61  148.3
 233.5  -3.99  147.3
 231.1  -2.30  146.5
 228.9   0.01  145.4
 226.9   2.25  144.0
 225.0   3.78  142.4
 222.9   4.24  141.1
 220.7   3.60  140.1
 218.4   2.00  139.2
 216.2  -0.13  138.1
 214.2  -2.14  136.7
 212.2  -3.48  135.2
 210.2  -3.83  133.9
 208.0  -3.18  132.8
 205.7  -1.68  131.9
 203.5   0.23  130.8
 201.5   1.99  129.4
 199.5   3.12  128.0
 197.4   3.36  126.7
 195.2   2.71  125.6
 193.0   1.36  124.6
 190.8  -0.30  123.5
 188.8  -1.78  122.1
 186.8  -2.67  120.8
 184.7  -2.80  119.5
 182.5  -2.18  118.4
 180.3  -1.02  117.3
 178.2   0.33  116.1
 176.1   1.47  114.8
 174.0   2.09  113.5
 171.9   2.10  112.3
 169.7   1.54  111.2
 167.6   0.64  110.0
 165.5  -0.28  108.8
 163.4  -0.95  107.6
 161.3  -1.18  106.3
 159.1  -0.97  105.1
 157.0   0.00  103.9
 154.9   0.00  102.7
 152.8   0.00  101.5
 150.7   0.00  100.3
 148.6   0.00   99.1
 146.4   0.00   97.8
 144.3   0.00   96.6
 142.2   0.00   95.4
 140.1   0.00   94.2
 138.0   0.00   93.0
 135.9   0.00   91.7
 133.8   0.00   90.5
 131.6   0.00   89.3
 129.5   0.00   88.1
 127.4   0.00   86.9
 125.3   0.00   85.6
 123.2   0.00   84.4
 121.1   0.00   83.2
 119.0   0.00   82.0
 116.8   0.00   80.8
 114.7   0.00   79.5
 112.6   0.00   78.3
 110.5   0.00   77.1
 108.4   0.00   75.9
 106.3   0.00   74.6
 104.2   0.00   73.4
 102.1   0.00   72.2
  99.9   0.00   71.0
  97.8   0.00   69.8
  95.7   0.00   68.5
  93.6   0.00   67.3
  91.5   0.00   66.1
  89.4   0.00   64.9
  87.3   0.00   63.7
  85.1   0.00   62.4
  83.0   0.00   61.2
  80.9   0.00   60.0
  78.8   0.00   58.8
  76.7   0.00   57.6
  74.6   0.00   56.3
  72.5   0.00   55.1
  70.3   0.00   53.9
  68.2   0.00   52.7
  66.1   0.00   51.5
  64.0   0.00   50.2
  61.9   0.00   49.0
  59.8   0.00   47.8
  57.7   0.00   46.6
  55.5   0.00   45.4
  53.4   0.00   44.1
  51.3   0.00   42.9
  49.2   0.00   41.7
  47.1   0.00   40.5
  45.0   0.00   39.3
  42.9   0.00   38.0
  40.7   0.00   36.8
  38.6   0.00   35.6
  36.5   0.00   34.4
  34.4   0.00   33.2
  32.3   0.00   31.9
  30.2   0.00   30.7
  28.1   0.00   29.5
  26.0   0.00   28.3
  23.8   0.00   27.1
  21.7   0.00   25.8
  19.6   0.00   24.6
  17.5   0.00   23.4
  15.4   0.00   22.2
  13.3   0.00   21.0
  11.2   0.00   19.7
   9.0   0.00   18.5
   6.9   0.00   17.3
   4.8   0.00   16.1
   2.7   0.00   14.8
   0.6   0.00   13.6
  -1.5   0.00   12.4
  -3.6   0.00   11.2
  -5.8   0.00   10.0

