   -12.294   -13.831   -14.096   -14.184   -14.269   -14.487   -14.886   -15.396
   -15.885   -16.215   -16.148   -15.823   -15.424   -15.028   -14.672   -14.353
   -14.046   -13.728   -13.389   -12.675   -12.260   -11.757   -11.147   -10.380
    -9.449    -8.387    -7.248    -6.100    -1.831    -2.496    -3.322    -4.316
    -5.470    -6.754    -8.115    -9.474   -10.737   -12.662   -13.271   -13.703
   -14.037   -14.351   -14.681   -15.004   -15.278   -15.455   -15.508   -15.460
   -15.421   -15.405   -15.388   -15.325   -15.176   -14.930   -14.619   -13.965
   -13.631   -13.253   -12.757   -12.061   -11.131    -9.990    -8.707    -7.370
    -1.499    -2.044    -2.722    -3.539    -4.492    -5.563    -6.715    -7.899
    -9.048   -11.005   -11.745   -12.332   -12.799   -13.188   -13.527   -13.830
   -14.098   -14.341   -14.841   -15.146   -15.484   -15.803   -16.021   -16.055
   -15.861   -15.470   -14.989   -14.223   -14.046   -13.938   -13.753   -13.332
   -12.582   -11.497   -10.153    -8.672    -1.200    -1.636    -2.179    -2.836
    -3.604    -4.472    -5.416    -6.403    -7.387    -9.175    -9.915   -10.540
   -11.065   -11.513   -11.914   -12.297   -12.691   -13.129   -14.239   -14.910
   -15.581   -16.129   -16.404   -16.285   -15.746   -14.898   -13.967   -12.865
   -12.936   -13.304   -13.711   -13.864   -13.559   -12.736   -11.471    -9.927
    -0.939    -1.280    -1.706    -2.222    -2.826    -3.512    -4.264    -5.059
    -5.867    -7.399    -8.076    -8.681    -9.223    -9.721   -10.208   -10.720
   -11.300   -11.986   -13.743   -14.742   -15.658   -16.282   -16.385   -15.809
   -14.565   -12.890   -11.198    -9.499    -9.919   -11.005   -12.328   -13.404
   -13.863   -13.555   -12.547   -11.051    -0.718    -0.980    -1.306    -1.702
    -2.167    -2.696    -3.280    -3.904    -4.547    -5.813    -6.406    -6.967
    -7.507    -8.048    -8.626    -9.281   -10.059   -10.997   -13.352   -14.611
   -15.663   -16.197   -15.897   -14.571   -12.289    -9.452    -6.716    -4.198
    -5.062    -7.074    -9.602   -11.915   -13.432   -13.880   -13.306   -11.975
    -0.537    -0.733    -0.978    -1.275    -1.625    -2.025    -2.469    -2.948
    -3.449    -4.474    -4.985    -5.498    -6.030    -6.607    -7.268    -8.055
    -9.015   -10.178   -13.037   -14.481   -15.568   -15.883   -15.018   -12.751
    -9.227    -5.037    -1.107     2.344     0.990    -2.060    -5.945    -9.668
   -12.412   -13.765   -13.743   -12.667    -0.393    -0.536    -0.716    -0.934
    -1.193    -1.489    -1.821    -2.182    -2.567    -3.390    -3.829    -4.299
    -4.821    -5.426    -6.154    -7.052    -8.161    -9.508   -12.757   -14.323
   -15.384   -15.428   -13.964   -10.747    -6.001    -0.501     4.220     8.205
     6.504     2.678    -2.147    -7.220   -11.152   -13.393   -13.931   -13.132
    -0.281    -0.384    -0.513    -0.670    -0.857    -1.073    -1.317    -1.586
    -1.880    -2.541    -2.921    -3.353    -3.864    -4.486    -5.263    -6.241
    -7.461    -8.942   -12.471   -14.118   -15.144   -14.964   -13.026    -9.068
    -3.377     2.559     8.301    13.262    11.052     6.319     0.840    -5.264
   -10.099   -13.019   -13.987   -13.409    -0.196    -0.269    -0.360    -0.471
    -0.604    -0.758    -0.935    -1.135    -1.358    -1.893    -2.225    -2.625
    -3.121    -3.750    -4.554    -5.580    -6.868    -8.433   -12.142   -13.852
   -14.882   -14.614   -12.461    -8.155    -2.010     4.202    10.484    15.692
    13.255     8.067     1.642    -4.389    -9.643   -12.867   -14.023   -13.536
    -0.134    -0.184    -0.247    -0.324    -0.417    -0.527    -0.654    -0.801
    -0.972    -1.410    -1.703    -2.073    -2.550    -3.172    -3.981    -5.024
    -6.338    -7.938   -11.736   -13.503   -14.605   -14.429   -12.391    -8.222
    -2.228     3.757     9.954    14.947    12.479     7.323     0.820    -4.861
    -9.956   -13.036   -14.083   -13.530    -0.090    -0.124    -0.166    -0.219
    -0.283    -0.360    -0.451    -0.561    -0.692    -1.054    -1.314    -1.656
    -2.109    -2.711    -3.505    -4.534    -5.835    -7.423   -11.225   -13.044
   -14.280   -14.364   -12.753    -9.181    -3.914     1.286     6.824    11.208
     8.911     4.206    -1.287    -6.528   -10.925   -13.452   -14.129   -13.371
    -0.059    -0.081    -0.110    -0.145    -0.189    -0.243    -0.309    -0.390
    -0.492    -0.796    -1.026    -1.339    -1.762    -2.333    -3.093    -4.081
    -5.335    -6.868   -10.590   -12.443   -13.841   -14.293   -13.322   -10.677
    -6.554    -2.214     1.913     5.398     3.445    -0.457    -4.394    -8.881
   -12.205   -13.908   -14.051   -13.016    -0.038    -0.052    -0.071    -0.095
    -0.125    -0.162    -0.210    -0.271    -0.352    -0.607    -0.811    -1.094
    -1.483    -2.013    -2.721    -3.647    -4.823    -6.267    -9.825   -11.677
   -13.220   -14.059   -13.798   -12.211    -9.419    -6.156    -3.255    -1.135
    -2.282    -4.973    -8.125   -11.250   -13.353   -14.148   -13.726   -12.422
    -0.024    -0.033    -0.045    -0.061    -0.081    -0.108    -0.143    -0.189
    -0.254    -0.469    -0.648    -0.900    -1.251    -1.732    -2.377    -3.222
    -4.299    -5.625    -8.940   -10.741   -12.371   -13.530   -13.911   -13.318
   -11.802    -9.791    -7.881    -6.484    -7.379    -9.152   -11.245   -13.033
   -13.995   -13.971   -13.074   -11.575    -0.015    -0.021    -0.029    -0.039
    -0.053    -0.072    -0.097    -0.134    -0.185    -0.366    -0.521    -0.742
    -1.052    -1.478    -2.053    -2.806    -3.768    -4.955    -7.964    -9.658
   -11.292   -12.651   -13.506   -13.697   -13.221   -12.298   -11.303   -10.576
   -11.168   -12.136   -13.180   -13.870   -13.930   -13.296   -12.082   -10.502
    -0.009    -0.013    -0.018    -0.025    -0.034    -0.048    -0.067    -0.095
    -0.137    -0.288    -0.420    -0.610    -0.878    -1.248    -1.747    -2.403
    -3.241    -4.278    -6.936    -8.475   -10.028   -11.449   -12.574   -13.276
   -13.518   -13.393   -13.108   -12.898   -13.151   -13.516   -13.774   -13.698
   -13.161   -12.165   -10.814    -9.266    -0.005    -0.008    -0.011    -0.016
    -0.022    -0.032    -0.047    -0.069    -0.102    -0.227    -0.337    -0.497
    -0.724    -1.038    -1.462    -2.020    -2.733    -3.617    -5.901    -7.250
    -8.656   -10.020   -11.227   -12.179   -12.823   -13.178   -13.331   -13.437
   -13.474   -13.435   -13.206   -12.689   -11.846   -10.711    -9.374    -7.951
    -0.003    -0.005    -0.007    -0.010    -0.015    -0.022    -0.033    -0.050
    -0.077    -0.178    -0.269    -0.401    -0.589    -0.849    -1.201    -1.665
    -2.257    -2.993    -4.904    -6.048    -7.265    -8.488    -9.639   -10.639
   -11.435   -12.007   -12.374   -12.629   -12.547   -12.297   -11.836   -11.137
   -10.209    -9.099    -7.882    -6.640    -0.002    -0.003    -0.004    -0.006
    -0.010    -0.015    -0.024    -0.037    -0.058    -0.139    -0.212    -0.319
    -0.471    -0.682    -0.967    -1.343    -1.824    -2.422    -3.980    -4.921
    -5.934    -6.974    -7.986    -8.909    -9.694   -10.306   -10.732   -11.027
   -10.898   -10.575   -10.055    -9.344    -8.471    -7.483    -6.441    -5.402
    -0.001    -0.002    -0.003    -0.004    -0.007    -0.011    -0.017    -0.027
    -0.043    -0.107    -0.165    -0.249    -0.369    -0.537    -0.763    -1.061
    -1.443    -1.917    -3.156    -3.908    -4.723    -5.570    -6.409    -7.194
    -7.883    -8.439    -8.838    -9.113    -8.979    -8.665    -8.181    -7.548
    -6.799    -5.976    -5.124    -4.286    -0.001    -0.001    -0.002    -0.003
    -0.005    -0.007    -0.012    -0.020    -0.032    -0.081    -0.126    -0.191
    -0.284    -0.414    -0.589    -0.820    -1.116    -1.483    -2.445    -3.030
    -3.667    -4.333    -4.998    -5.629    -6.191    -6.653    -6.988    -7.218
    -7.099    -6.831    -6.425    -5.905    -5.300    -4.645    -3.974    -3.320
     0.000    -0.001    -0.001    -0.002    -0.003    -0.005    -0.009    -0.014
    -0.024    -0.061    -0.094    -0.144    -0.214    -0.312    -0.445    -0.620
    -0.844    -1.122    -1.851    -2.295    -2.779    -3.287    -3.797    -4.283
    -4.720    -5.081    -5.345    -5.525    -5.429    -5.215    -4.896    -4.490
    -4.023    -3.520    -3.008    -2.511     0.000     0.000    -0.001    -0.001
    -0.002    -0.004    -0.006    -0.010    -0.017    -0.044    -0.069    -0.106
    -0.158    -0.230    -0.329    -0.458    -0.624    -0.830    -1.370    -1.699
    -2.058    -2.435    -2.814    -3.177    -3.504    -3.775    -3.973    -4.108
    -4.035    -3.873    -3.632    -3.328    -2.978    -2.604    -2.224    -1.855
     0.000     0.000     0.000    -0.001    -0.001    -0.003    -0.004    -0.007
    -0.012    -0.032    -0.050    -0.076    -0.114    -0.166    -0.237    -0.331
    -0.451    -0.600    -0.990    -1.228    -1.488    -1.762    -2.036    -2.300
    -2.537    -2.734    -2.879    -2.976    -2.923    -2.804    -2.628    -2.407
    -2.153    -1.881    -1.606    -1.339     0.000     0.000     0.000    -0.001
    -0.001    -0.002    -0.003    -0.005    -0.009    -0.022    -0.035    -0.054
    -0.080    -0.117    -0.168    -0.234    -0.318    -0.424    -0.700    -0.868
    -1.052    -1.245    -1.440    -1.626    -1.794    -1.934    -2.036    -2.105
    -2.066    -1.982    -1.857    -1.700    -1.520    -1.328    -1.134    -0.945
    -2.443    -2.808    -3.155    -3.465    -3.721    -3.906    -4.008    -4.022
    -3.945    -3.784    -3.548    -3.252    -2.915    -2.554    -2.187    -1.831
    -1.499    -1.200    -0.939    -0.718    -0.537    -0.393    -0.281    -0.196
    -0.134    -0.090    -0.059    -0.038    -0.024    -0.015    -0.009    -0.005
    -0.003    -0.002    -0.001    -0.001    -3.325    -3.821    -4.292    -4.712
    -5.058    -5.308    -5.446    -5.465    -5.362    -5.144    -4.826    -4.426
    -3.968    -3.478    -2.980    -2.496    -2.044    -1.636    -1.280    -0.980
    -0.733    -0.536    -0.384    -0.269    -0.184    -0.124    -0.081    -0.052
    -0.033    -0.021    -0.013    -0.008    -0.005    -0.003    -0.002    -0.001
    -4.418    -5.073    -5.693    -6.244    -6.695    -7.021    -7.201    -7.225
    -7.092    -6.810    -6.395    -5.871    -5.270    -4.623    -3.964    -3.322
    -2.722    -2.179    -1.706    -1.306    -0.978    -0.716    -0.513    -0.360
    -0.247    -0.166    -0.110    -0.071    -0.045    -0.029    -0.018    -0.011
    -0.007    -0.004    -0.003    -0.002    -5.722    -6.559    -7.345    -8.038
    -8.600    -9.003    -9.226    -9.257    -9.095    -8.747    -8.232    -7.576
    -6.815    -5.990    -5.144    -4.316    -3.539    -2.836    -2.222    -1.702
    -1.275    -0.934    -0.670    -0.471    -0.324    -0.219    -0.145    -0.095
    -0.061    -0.039    -0.025    -0.016    -0.010    -0.006    -0.004    -0.003
    -7.214    -8.238    -9.185   -10.005   -10.658   -11.119   -11.371   -11.409
   -11.229   -10.837   -10.243    -9.471    -8.558    -7.552    -6.505    -5.470
    -4.492    -3.604    -2.826    -2.167    -1.625    -1.193    -0.857    -0.604
    -0.417    -0.283    -0.189    -0.125    -0.081    -0.053    -0.034    -0.022
    -0.015    -0.010    -0.007    -0.005    -8.827   -10.012   -11.071   -11.952
   -12.625   -13.082   -13.327   -13.368   -13.203   -12.824   -12.223   -11.404
   -10.391    -9.235    -7.999    -6.754    -5.563    -4.472    -3.512    -2.696
    -2.025    -1.489    -1.073    -0.758    -0.527    -0.360    -0.243    -0.162
    -0.108    -0.072    -0.048    -0.032    -0.022    -0.015    -0.011    -0.007
   -10.450   -11.712   -12.764   -13.561   -14.104   -14.431   -14.594   -14.631
   -14.543   -14.295   -13.834   -13.115   -12.129   -10.914    -9.545    -8.115
    -6.715    -5.416    -4.264    -3.280    -2.469    -1.821    -1.317    -0.935
    -0.654    -0.451    -0.309    -0.210    -0.143    -0.097    -0.067    -0.047
    -0.033    -0.024    -0.017    -0.012   -11.924   -13.109   -13.945   -14.414
   -14.581   -14.574   -14.533   -14.553   -14.640   -14.712   -14.630   -14.258
   -13.517   -12.411   -11.022    -9.474    -7.899    -6.403    -5.059    -3.904
    -2.948    -2.182    -1.586    -1.135    -0.801    -0.561    -0.390    -0.271
    -0.189    -0.134    -0.095    -0.069    -0.050    -0.037    -0.027    -0.020
   -13.079   -13.963   -14.293   -14.101   -13.562   -12.950   -12.544   -12.526
   -12.914   -13.551   -14.168   -14.480   -14.287   -13.533   -12.294   -10.737
    -9.048    -7.387    -5.867    -4.547    -3.449    -2.567    -1.880    -1.358
    -0.972    -0.692    -0.492    -0.352    -0.254    -0.185    -0.137    -0.102
    -0.077    -0.058    -0.043    -0.032   -14.002   -13.558   -11.964    -9.436
    -6.504    -3.884    -2.270    -2.107    -3.445    -5.919    -8.871   -11.568
   -13.429   -14.172   -13.831   -12.662   -11.005    -9.175    -7.399    -5.813
    -4.474    -3.390    -2.541    -1.893    -1.410    -1.054    -0.796    -0.607
    -0.469    -0.366    -0.288    -0.227    -0.178    -0.139    -0.107    -0.081
   -13.841   -12.531    -9.742    -5.803    -1.449     1.996     3.980     4.116
     2.196    -1.356    -4.989    -9.001   -12.095   -13.802   -14.096   -13.271
   -11.745    -9.915    -8.076    -6.406    -4.985    -3.829    -2.921    -2.225
    -1.703    -1.314    -1.026    -0.811    -0.648    -0.521    -0.420    -0.337
    -0.269    -0.212    -0.165    -0.126   -13.516   -11.429    -7.580    -2.398
     2.848     7.344    10.175    10.483     8.130     3.668    -1.865    -6.699
   -10.727   -13.296   -14.184   -13.703   -12.332   -10.540    -8.681    -6.967
    -5.498    -4.299    -3.353    -2.625    -2.073    -1.656    -1.339    -1.094
    -0.900    -0.742    -0.610    -0.497    -0.401    -0.319    -0.249    -0.191
   -13.271   -10.685    -6.153    -0.164     5.686    11.004    14.303    14.697
    12.056     6.989     0.668    -5.215    -9.833   -12.973   -14.269   -14.037
   -12.799   -11.065    -9.223    -7.507    -6.030    -4.821    -3.864    -3.121
    -2.550    -2.109    -1.762    -1.483    -1.251    -1.052    -0.878    -0.724
    -0.589    -0.471    -0.369    -0.284   -13.277   -10.600    -5.924     0.254
     6.314    11.821    15.242    15.659    12.934     7.705     1.170    -4.935
    -9.832   -13.061   -14.487   -14.351   -13.188   -11.513    -9.721    -8.048
    -6.607    -5.426    -4.486    -3.750    -3.172    -2.711    -2.333    -2.013
    -1.732    -1.478    -1.248    -1.038    -0.849    -0.682    -0.537    -0.414
   -13.553   -11.215    -6.967    -1.257     4.575     9.598    12.767    13.136
    10.550     5.615    -0.522    -5.983   -10.629   -13.640   -14.886   -14.681
   -13.527   -11.914   -10.208    -8.626    -7.268    -6.154    -5.263    -4.554
    -3.981    -3.505    -3.093    -2.721    -2.377    -2.053    -1.747    -1.462
    -1.201    -0.967    -0.763    -0.589   -13.961   -12.298    -8.942    -4.247
     0.949     4.933     7.533     7.793     5.533     1.283    -3.588    -8.312
   -12.173   -14.544   -15.396   -15.004   -13.830   -12.297   -10.720    -9.281
    -8.055    -7.052    -6.241    -5.580    -5.024    -4.534    -4.081    -3.647
    -3.222    -2.806    -2.403    -2.020    -1.665    -1.343    -1.061    -0.820
   -14.265   -13.447   -11.236    -7.877    -4.015    -0.565     1.211     1.086
    -0.814    -3.596    -7.369   -11.115   -13.958   -15.541   -15.885   -15.278
   -14.098   -12.691   -11.300   -10.059    -9.015    -8.161    -7.461    -6.868
    -6.338    -5.835    -5.335    -4.823    -4.299    -3.768    -3.241    -2.733
    -2.257    -1.824    -1.443    -1.116   -14.235   -14.244   -13.195   -11.222
    -8.772    -6.510    -5.111    -5.025    -6.314    -8.630   -11.354   -13.826
   -15.554   -16.328   -16.215   -15.455   -14.341   -13.129   -11.986   -10.997
   -10.178    -9.508    -8.942    -8.433    -7.938    -7.423    -6.868    -6.267
    -5.625    -4.955    -4.278    -3.617    -2.993    -2.422    -1.917    -1.483
   -12.751   -13.846   -14.456   -14.574   -14.335   -13.981   -13.785   -13.937
   -14.469   -15.247   -16.035   -16.603   -16.806   -16.626   -16.148   -15.508
   -14.841   -14.239   -13.743   -13.352   -13.037   -12.757   -12.471   -12.142
   -11.736   -11.225   -10.590    -9.825    -8.940    -7.964    -6.936    -5.901
    -4.904    -3.980    -3.156    -2.445   -11.388   -12.668   -13.654   -14.309
   -14.678   -14.875   -15.041   -15.282   -15.623   -16.003   -16.316   -16.464
   -16.406   -16.168   -15.823   -15.460   -15.146   -14.910   -14.742   -14.611
   -14.481   -14.323   -14.118   -13.852   -13.503   -13.044   -12.443   -11.677
   -10.741    -9.658    -8.475    -7.250    -6.048    -4.921    -3.908    -3.030
    -9.804   -11.083   -12.195   -13.091   -13.768   -14.265   -14.642   -14.954
   -15.221   -15.435   -15.568   -15.606   -15.563   -15.485   -15.424   -15.421
   -15.484   -15.581   -15.658   -15.663   -15.568   -15.384   -15.144   -14.882
   -14.605   -14.280   -13.841   -13.220   -12.371   -11.292   -10.028    -8.656
    -7.265    -5.934    -4.723    -3.667    -8.164    -9.325   -10.396   -11.329
   -12.104   -12.720   -13.199   -13.567   -13.848   -14.059   -14.220   -14.358
   -14.513   -14.728   -15.028   -15.405   -15.803   -16.129   -16.282   -16.197
   -15.883   -15.428   -14.964   -14.614   -14.429   -14.364   -14.293   -14.059
   -13.530   -12.651   -11.449   -10.020    -8.488    -6.974    -5.570    -4.333
    -6.600    -7.588    -8.531    -9.390   -10.139   -10.767   -11.281   -11.697
   -12.041   -12.346   -12.650   -13.000   -13.441   -14.001   -14.672   -15.388
   -16.021   -16.404   -16.385   -15.897   -15.018   -13.964   -13.026   -12.461
   -12.391   -12.753   -13.322   -13.798   -13.911   -13.506   -12.574   -11.227
    -9.639    -7.986    -6.409    -4.998    -5.196    -6.001    -6.787    -7.525
    -8.194    -8.785    -9.301    -9.758   -10.185   -10.620   -11.112   -11.710
   -12.454   -13.352   -14.353   -15.325   -16.055   -16.285   -15.809   -14.571
   -12.751   -10.747    -9.068    -8.155    -8.222    -9.181   -10.677   -12.211
   -13.318   -13.697   -13.276   -12.179   -10.639    -8.909    -7.194    -5.629
    -3.994    -4.631    -5.264    -5.876    -6.452    -6.989    -7.494    -7.984
    -8.492    -9.060    -9.736   -10.570   -11.591   -12.782   -14.046   -15.176
   -15.861   -15.746   -14.565   -12.289    -9.227    -6.001    -3.377    -2.010
    -2.228    -3.914    -6.554    -9.419   -11.802   -13.221   -13.518   -12.823
   -11.435    -9.694    -7.883    -6.191    -3.003    -3.497    -3.998    -4.496
    -4.986    -5.470    -5.959    -6.475    -7.052    -7.734    -8.568    -9.600
   -10.849   -12.273   -13.728   -14.930   -15.470   -14.898   -12.890    -9.452
    -5.037    -0.501     2.559     4.202     3.757     1.286    -2.214    -6.156
    -9.791   -12.298   -13.393   -13.178   -12.007   -10.306    -8.439    -6.653
    -2.214    -2.592    -2.984    -3.388    -3.804    -4.241    -4.714    -5.248
    -5.877    -6.645    -7.601    -8.785   -10.207   -11.804   -13.389   -14.619
   -14.989   -13.967   -11.198    -6.716    -1.107     4.220     8.301    10.484
     9.954     6.824     1.913    -3.255    -7.881   -11.303   -13.108   -13.331
   -12.374   -10.732    -8.838    -6.988    -1.144    -1.361    -1.602    -1.872
    -2.180    -2.543    -2.981    -3.522    -4.203    -5.065    -6.155    -7.508
    -9.139   -10.946   -12.675   -13.965   -14.223   -12.865    -9.499    -4.198
     2.344     8.205    13.262    15.692    14.947    11.208     5.398    -1.135
    -6.484   -10.576   -12.898   -13.437   -12.629   -11.027    -9.113    -7.218
    -0.806    -0.971    -1.162    -1.386    -1.655    -1.987    -2.405    -2.937
    -3.619    -4.492    -5.600    -6.978    -8.621   -10.458   -12.260   -13.631
   -14.046   -12.936    -9.919    -5.062     0.990     6.504    11.052    13.255
    12.479     8.911     3.445    -2.282    -7.379   -11.168   -13.151   -13.474
   -12.547   -10.898    -8.979    -7.099    -0.562    -0.689    -0.842    -1.030
    -1.267    -1.570    -1.964    -2.478    -3.146    -4.008    -5.106    -6.470
    -8.101    -9.927   -11.757   -13.253   -13.938   -13.304   -11.005    -7.074
    -2.060     2.678     6.319     8.067     7.323     4.206    -0.457    -4.973
    -9.152   -12.136   -13.516   -13.435   -12.297   -10.575    -8.665    -6.831
    -0.391    -0.489    -0.613    -0.772    -0.980    -1.255    -1.622    -2.107
    -2.747    -3.577    -4.636    -5.953    -7.531    -9.313   -11.147   -12.757
   -13.753   -13.711   -12.328    -9.602    -5.945    -2.147     0.840     1.642
     0.820    -1.287    -4.394    -8.125   -11.245   -13.180   -13.774   -13.206
   -11.836   -10.055    -8.181    -6.425    -0.272    -0.349    -0.450    -0.584
    -0.766    -1.013    -1.348    -1.798    -2.394    -3.172    -4.166    -5.404
    -6.891    -8.587   -10.380   -12.061   -13.332   -13.864   -13.404   -11.915
    -9.668    -7.220    -5.264    -4.389    -4.861    -6.528    -8.881   -11.250
   -13.033   -13.870   -13.698   -12.689   -11.137    -9.344    -7.548    -5.905
    -0.190    -0.251    -0.333    -0.447    -0.605    -0.823    -1.123    -1.529
    -2.071    -2.780    -3.688    -4.819    -6.182    -7.751    -9.449   -11.131
   -12.582   -13.559   -13.863   -13.432   -12.412   -11.152   -10.099    -9.643
    -9.956   -10.925   -12.205   -13.353   -13.995   -13.930   -13.161   -11.846
   -10.209    -8.471    -6.799    -5.300    -0.134    -0.182    -0.250    -0.345
    -0.480    -0.669    -0.931    -1.289    -1.769    -2.398    -3.204    -4.209
    -5.423    -6.832    -8.387    -9.990   -11.497   -12.736   -13.555   -13.880
   -13.765   -13.393   -13.019   -12.867   -13.036   -13.452   -13.908   -14.148
   -13.971   -13.296   -12.165   -10.711    -9.099    -7.483    -5.976    -4.645
    -0.096    -0.134    -0.189    -0.268    -0.382    -0.542    -0.766    -1.074
    -1.487    -2.030    -2.726    -3.594    -4.646    -5.874    -7.248    -8.707
   -10.153   -11.471   -12.547   -13.306   -13.743   -13.931   -13.987   -14.023
   -14.083   -14.129   -14.051   -13.726   -13.074   -12.082   -10.814    -9.374
    -7.882    -6.441    -5.124    -3.974    -0.069    -0.099    -0.144    -0.208
    -0.302    -0.435    -0.623    -0.880    -1.227    -1.683    -2.269    -3.000
    -3.886    -4.925    -6.100    -7.370    -8.672    -9.927   -11.051   -11.975
   -12.667   -13.132   -13.409   -13.536   -13.530   -13.371   -13.016   -12.422
   -11.575   -10.502    -9.266    -7.951    -6.640    -5.402    -4.286    -3.320
    -0.069    -0.099    -0.144    -0.208    -0.302    -0.435    -0.623    -0.880
    -1.227    -1.683    -2.269    -3.000    -3.886    -4.925    -6.100    -7.370
    -8.672    -9.927   -11.051   -11.975   -12.667   -13.132   -13.409   -13.536
