   -15.8194   -15.6960   -16.3700   -17.0587   -17.3167   -18.8879   -18.6846
   -18.0135   -16.7539   -14.6388   -11.5716   -11.4050   -12.7328   -12.4785
   -11.0804   -10.5961   -10.9916  -10.31577   -8.64897   -6.26190   -3.51833
   -2.26990   -1.43723   -9.08352E-07    1.98212    3.93521    5.28342    5.22217
    5.74497    9.30628    13.0938    16.0564    18.1010    18.9770    17.8260
    14.1569    21.4173    24.8850    27.0589    28.4578    29.2554    29.5162
    29.2554    28.4578    27.0589    24.8850    21.4173    14.1569    17.8260
    18.9770    18.1010    16.0564    13.0938    9.30628    5.74497    5.22217
    5.28342    3.93521    1.98212   -9.08352E-07   -1.43723   -2.26990   -3.51833
   -6.26190   -8.64897  -10.31577   -10.9916   -10.5961   -11.0804   -12.4785
   -12.7328   -11.4050   -11.5716   -14.6388   -16.7539   -18.0135   -18.6846
   -18.8879   -17.3050   -17.1943   -16.8156   -16.0827   -14.8237   -12.7019
   -8.52169   -7.34370   -9.89730   -9.75454   -9.08902   -9.18009   -8.80000
   -7.53740   -5.57322   -3.11748   -1.80941   -1.17791   -7.75221E-07    1.70128
    3.34707    4.34816    3.95204    5.42008    9.00750    12.0967    14.4113
    15.8286    15.9299    12.6108    16.3419    20.3013    22.6231    24.1820
    25.2111    25.8064    26.0000    25.8064    25.2111    24.1820    22.6231
    20.3013    16.3419    12.6108    15.9299    15.8286    14.4113    12.0967
    9.00750    5.42008    3.95204    4.34816    3.34707    1.70128   -7.75221E-07
   -1.17791   -1.80941   -3.11748   -5.57322   -7.53740   -8.80000   -9.18009
   -9.08902   -9.75454   -9.89730   -7.34370   -8.52169   -12.7019   -14.8237
   -16.0827   -16.8156   -17.1943   -17.3050   -14.2000   -14.1501   -13.9759
   -13.5814   -12.8591   -11.6400   -9.60379   -5.69134   -6.89899   -7.83549
   -7.52481   -7.38605   -7.15704   -6.23693   -4.67889   -2.59672   -1.33417
